seed,time,mode,risk,coverage,drift
0,17,static,0.0424528301886792,0.9636363636363636,0.0
0,18,global_decay,0.0379146919431279,0.9590909090909092,0.0
0,18,stability_aware,0.0,0.0181818181818181,0.0
0,18,static,0.0428571428571428,0.9545454545454546,0.0
0,19,global_decay,0.0240384615384615,0.9454545454545454,0.0
0,19,stability_aware,0.0,0.0181818181818181,0.0
0,19,static,0.0334928229665071,0.95,0.0
0,20,global_decay,0.1057692307692307,0.9454545454545454,1.0
0,20,stability_aware,0.0,0.0181818181818181,1.0
0,20,static,0.1232227488151658,0.9590909090909092,1.0
0,21,global_decay,0.0966183574879227,0.9409090909090908,0.0
0,21,stability_aware,0.0,0.0136363636363636,0.0
0,21,static,0.1220657276995305,0.968181818181818,0.0
0,22,global_decay,0.0966183574879227,0.9409090909090908,0.0
0,22,stability_aware,0.0,0.0136363636363636,0.0
0,22,static,0.1214953271028037,0.9727272727272728,0.0
0,23,global_decay,0.0970873786407767,0.9363636363636364,0.0
0,23,stability_aware,0.0,0.009090909090909,0.0
0,23,static,0.1214953271028037,0.9727272727272728,0.0
0,24,global_decay,0.087378640776699,0.9363636363636364,0.0
0,24,stability_aware,0.0,0.0136363636363636,0.0
0,24,static,0.116822429906542,0.9727272727272728,0.0
0,25,global_decay,0.0909090909090909,0.95,0.0
0,25,stability_aware,0.0,0.0181818181818181,0.0
0,25,static,0.125,0.9818181818181818,0.0
0,26,global_decay,0.0772946859903381,0.9409090909090908,0.0
0,26,stability_aware,0.0,0.0136363636363636,0.0
0,26,static,0.107981220657277,0.968181818181818,0.0
0,27,global_decay,0.0631067961165048,0.9363636363636364,0.0
0,27,stability_aware,0.0,0.009090909090909,0.0
0,27,static,0.0985915492957746,0.968181818181818,0.0
0,28,global_decay,0.0432692307692307,0.9454545454545454,0.0
0,28,stability_aware,0.0,0.0136363636363636,0.0
0,28,static,0.0892018779342723,0.968181818181818,0.0
0,29,global_decay,0.0432692307692307,0.9454545454545454,0.0
0,29,stability_aware,0.0,0.0136363636363636,0.0
0,29,static,0.0849056603773584,0.9636363636363636,0.0
0,30,global_decay,0.1232227488151658,0.9590909090909092,1.0
0,30,stability_aware,0.0,0.0181818181818181,1.0
0,30,static,0.1549295774647887,0.968181818181818,1.0
0,31,global_decay,0.1220657276995305,0.968181818181818,0.0
0,31,stability_aware,0.0,0.0181818181818181,0.0
0,31,static,0.1455399061032863,0.968181818181818,0.0
0,32,global_decay,0.1220657276995305,0.968181818181818,0.0
0,32,stability_aware,0.0,0.0136363636363636,0.0
0,32,static,0.1441860465116279,0.9772727272727272,0.0
0,33,global_decay,0.1148325358851674,0.95,0.0
0,33,stability_aware,0.0,0.0181818181818181,0.0
0,33,static,0.1428571428571428,0.9863636363636364,0.0
0,34,global_decay,0.1,0.9545454545454546,0.0
0,34,stability_aware,0.0,0.0181818181818181,0.0
0,34,static,0.1382488479262673,0.9863636363636364,0.0
0,35,global_decay,0.0900473933649289,0.9590909090909092,0.0
0,35,stability_aware,0.0,0.0227272727272727,0.0
0,35,static,0.1261682242990654,0.9727272727272728,0.0
0,36,global_decay,0.0754716981132075,0.9636363636363636,0.0
0,36,stability_aware,0.0,0.0181818181818181,0.0
0,36,static,0.1324200913242009,0.9954545454545456,0.0
0,37,global_decay,0.0619047619047619,0.9545454545454546,0.0
0,37,stability_aware,0.0,0.0227272727272727,0.0
0,37,static,0.1278538812785388,0.9954545454545456,0.0
0,38,global_decay,0.0516431924882629,0.968181818181818,0.0
0,38,stability_aware,0.0,0.0227272727272727,0.0
0,38,static,0.1152073732718894,0.9863636363636364,0.0
0,39,global_decay,0.0422535211267605,0.968181818181818,0.0
0,39,stability_aware,0.0,0.0136363636363636,0.0
0,39,static,0.1064814814814814,0.9818181818181818,0.0
0,40,global_decay,0.1137440758293838,0.9590909090909092,1.0
0,40,stability_aware,0.0,0.0227272727272727,1.0
0,40,static,0.184331797235023,0.9863636363636364,1.0
0,41,global_decay,0.1100478468899521,0.95,0.0
0,41,stability_aware,0.0,0.0181818181818181,0.0
0,41,static,0.1813953488372093,0.9772727272727272,0.0
0,42,global_decay,0.1052631578947368,0.95,0.0
0,42,stability_aware,0.0,0.0136363636363636,0.0
0,42,static,0.1596244131455399,0.968181818181818,0.0
0,43,global_decay,0.0952380952380952,0.9545454545454546,0.0
0,43,stability_aware,0.0,0.0136363636363636,0.0
0,43,static,0.1502347417840375,0.968181818181818,0.0
0,44,global_decay,0.0809523809523809,0.9545454545454546,0.0
0,44,stability_aware,0.0,0.0045454545454545,0.0
0,44,static,0.1408450704225352,0.968181818181818,0.0
0,45,global_decay,0.0805687203791469,0.9590909090909092,0.0
0,45,stability_aware,0.0,0.0045454545454545,0.0
0,45,static,0.136150234741784,0.968181818181818,0.0
0,46,global_decay,0.0666666666666666,0.9545454545454546,0.0
0,46,stability_aware,0.0,0.0,0.0
0,46,static,0.1355140186915887,0.9727272727272728,0.0
0,47,global_decay,0.0616113744075829,0.9590909090909092,0.0
0,47,stability_aware,0.0,0.0,0.0
0,47,static,0.1388888888888889,0.9818181818181818,0.0
0,48,global_decay,0.0476190476190476,0.9545454545454546,0.0
0,48,stability_aware,0.0,0.0045454545454545,0.0
0,48,static,0.1348837209302325,0.9772727272727272,0.0
0,49,global_decay,0.0375586854460093,0.968181818181818,0.0
0,49,stability_aware,0.0,0.0,0.0
0,49,static,0.1348837209302325,0.9772727272727272,0.0
0,50,global_decay,0.1090047393364928,0.9590909090909092,1.0
0,50,stability_aware,0.0,0.0045454545454545,1.0
0,50,static,0.1906976744186046,0.9772727272727272,1.0
0,51,global_decay,0.107981220657277,0.968181818181818,0.0
0,51,stability_aware,0.0,0.0,0.0
0,51,static,0.1898148148148148,0.9818181818181818,0.0
0,52,global_decay,0.1032863849765258,0.968181818181818,0.0
0,52,stability_aware,1.0,0.0045454545454545,0.0
0,52,static,0.1915887850467289,0.9727272727272728,0.0
0,53,global_decay,0.0995260663507109,0.9590909090909092,0.0
0,53,stability_aware,1.0,0.0045454545454545,0.0
0,53,static,0.1877934272300469,0.968181818181818,0.0
0,54,global_decay,0.102803738317757,0.9727272727272728,0.0
0,54,stability_aware,0.5,0.009090909090909,0.0
0,54,static,0.1869158878504672,0.9727272727272728,0.0
0,55,global_decay,0.0981308411214953,0.9727272727272728,0.0
0,55,stability_aware,1.0,0.0045454545454545,0.0
0,55,static,0.1877934272300469,0.968181818181818,0.0
0,56,global_decay,0.0892018779342723,0.968181818181818,0.0
0,56,stability_aware,0.3333333333333333,0.0136363636363636,0.0
0,56,static,0.1775700934579439,0.9727272727272728,0.0
0,57,global_decay,0.0805687203791469,0.9590909090909092,0.0
0,57,stability_aware,0.3333333333333333,0.0136363636363636,0.0
0,57,static,0.1767441860465116,0.9772727272727272,0.0
0,58,global_decay,0.0728155339805825,0.9363636363636364,0.0
0,58,stability_aware,0.0,0.009090909090909,0.0
0,58,static,0.1805555555555555,0.9818181818181818,0.0
0,59,global_decay,0.0673076923076923,0.9454545454545454,0.0
0,59,stability_aware,0.0,0.0045454545454545,0.0
0,59,static,0.1797235023041474,0.9863636363636364,0.0
0,60,global_decay,0.1256038647342995,0.9409090909090908,1.0
0,60,stability_aware,0.0,0.0181818181818181,1.0
0,60,static,0.2155963302752293,0.990909090909091,1.0
0,61,global_decay,0.1184834123222748,0.9590909090909092,0.0
0,61,stability_aware,0.0,0.0136363636363636,0.0
0,61,static,0.1971830985915492,0.968181818181818,0.0
0,62,global_decay,0.1142857142857142,0.9545454545454546,0.0
0,62,stability_aware,0.0,0.0045454545454545,0.0
0,62,static,0.1924882629107981,0.968181818181818,0.0
0,63,global_decay,0.1047619047619047,0.9545454545454546,0.0
0,63,stability_aware,0.0,0.009090909090909,0.0
0,63,static,0.1714285714285714,0.9545454545454546,0.0
0,64,global_decay,0.0869565217391304,0.9409090909090908,0.0
0,64,stability_aware,0.0,0.0136363636363636,0.0
0,64,static,0.1658767772511848,0.9590909090909092,0.0
0,65,global_decay,0.0861244019138756,0.95,0.0
0,65,stability_aware,0.0,0.009090909090909,0.0
0,65,static,0.1690140845070422,0.968181818181818,0.0
0,66,global_decay,0.0776699029126213,0.9363636363636364,0.0
0,66,stability_aware,0.0,0.009090909090909,0.0
0,66,static,0.1627906976744186,0.9772727272727272,0.0
0,67,global_decay,0.064039408866995,0.9227272727272728,0.0
0,67,stability_aware,0.0,0.0181818181818181,0.0
0,67,static,0.1581395348837209,0.9772727272727272,0.0
0,68,global_decay,0.0619047619047619,0.9545454545454546,0.0
0,68,stability_aware,0.0,0.0136363636363636,0.0
0,68,static,0.1527777777777778,0.9818181818181818,0.0
0,69,global_decay,0.0574162679425837,0.95,0.0
0,69,stability_aware,0.0,0.009090909090909,0.0
0,69,static,0.1488372093023255,0.9772727272727272,0.0
0,70,global_decay,0.1285714285714285,0.9545454545454546,1.0
0,70,stability_aware,0.0,0.0181818181818181,1.0
0,70,static,0.2046511627906976,0.9772727272727272,1.0
0,71,global_decay,0.1226415094339622,0.9636363636363636,0.0
0,71,stability_aware,0.0,0.009090909090909,0.0
0,71,static,0.2009132420091324,0.9954545454545456,0.0
0,72,global_decay,0.1201923076923077,0.9454545454545454,0.0
0,72,stability_aware,0.0,0.009090909090909,0.0
0,72,static,0.2018348623853211,0.990909090909091,0.0
0,73,global_decay,0.1142857142857142,0.9545454545454546,0.0
0,73,stability_aware,0.0,0.0136363636363636,0.0
0,73,static,0.2018348623853211,0.990909090909091,0.0
0,74,global_decay,0.1084905660377358,0.9636363636363636,0.0
0,74,stability_aware,0.0,0.0181818181818181,0.0
0,74,static,0.1972477064220183,0.990909090909091,0.0
0,75,global_decay,0.102803738317757,0.9727272727272728,0.0
0,75,stability_aware,0.0,0.0136363636363636,0.0
0,75,static,0.1963470319634703,0.9954545454545456,0.0
0,76,global_decay,0.0943396226415094,0.9636363636363636,0.0
0,76,stability_aware,0.0,0.0045454545454545,0.0
0,76,static,0.1954545454545454,1.0,0.0
0,77,global_decay,0.0849056603773584,0.9636363636363636,0.0
0,77,stability_aware,0.0,0.009090909090909,0.0
0,77,static,0.1963470319634703,0.9954545454545456,0.0
0,78,global_decay,0.0892018779342723,0.968181818181818,0.0
0,78,stability_aware,0.0,0.0,0.0
0,78,static,0.1963470319634703,0.9954545454545456,0.0
0,79,global_decay,0.0845070422535211,0.968181818181818,0.0
0,79,stability_aware,0.0,0.0,0.0
0,79,static,0.1917808219178082,0.9954545454545456,0.0
0,80,global_decay,0.1523809523809524,0.9545454545454546,1.0
0,80,stability_aware,1.0,0.0045454545454545,1.0
0,80,static,0.2328767123287671,0.9954545454545456,1.0
0,81,global_decay,0.1509433962264151,0.9636363636363636,0.0
0,81,stability_aware,0.0,0.009090909090909,0.0
0,81,static,0.2328767123287671,0.9954545454545456,0.0
0,82,global_decay,0.1502347417840375,0.968181818181818,0.0
0,82,stability_aware,0.0,0.009090909090909,0.0
0,82,static,0.2293577981651376,0.990909090909091,0.0
0,83,global_decay,0.1448598130841121,0.9727272727272728,0.0
0,83,stability_aware,0.0,0.009090909090909,0.0
0,83,static,0.2186046511627907,0.9772727272727272,0.0
0,84,global_decay,0.1401869158878504,0.9727272727272728,0.0
0,84,stability_aware,0.0,0.009090909090909,0.0
0,84,static,0.213953488372093,0.9772727272727272,0.0
0,85,global_decay,0.1196172248803827,0.95,0.0
0,85,stability_aware,0.0,0.0,0.0
0,85,static,0.2073732718894009,0.9863636363636364,0.0
0,86,global_decay,0.0952380952380952,0.9545454545454546,0.0
0,86,stability_aware,0.0,0.0045454545454545,0.0
0,86,static,0.2027649769585253,0.9863636363636364,0.0
0,87,global_decay,0.0861244019138756,0.95,0.0
0,87,stability_aware,0.0,0.009090909090909,0.0
0,87,static,0.2018348623853211,0.990909090909091,0.0
0,88,global_decay,0.0869565217391304,0.9409090909090908,0.0
0,88,stability_aware,0.0,0.0136363636363636,0.0
0,88,static,0.1981566820276497,0.9863636363636364,0.0
0,89,global_decay,0.0809523809523809,0.9545454545454546,0.0
0,89,stability_aware,0.0,0.0045454545454545,0.0
0,89,static,0.1972477064220183,0.990909090909091,0.0
1,0,global_decay,0.0263157894736842,0.1727272727272727,0.0
1,0,stability_aware,0.0,0.0045454545454545,0.0
1,0,static,0.0263157894736842,0.1727272727272727,0.0
1,1,global_decay,0.0416666666666666,0.3272727272727272,0.0
1,1,stability_aware,0.0,0.0045454545454545,0.0
1,1,static,0.0416666666666666,0.3272727272727272,0.0
1,2,global_decay,0.0679611650485436,0.4681818181818182,0.0
1,2,stability_aware,0.0,0.0045454545454545,0.0
1,2,static,0.0679611650485436,0.4681818181818182,0.0
1,3,global_decay,0.0944881889763779,0.5772727272727273,0.0
1,3,stability_aware,0.125,0.0363636363636363,0.0
1,3,static,0.1015625,0.5818181818181818,0.0
1,4,global_decay,0.1095890410958904,0.6636363636363637,0.0
1,4,stability_aware,0.0,0.0409090909090909,0.0
1,4,static,0.1156462585034013,0.6681818181818182,0.0
1,5,global_decay,0.0838709677419354,0.7045454545454546,0.0
1,5,stability_aware,0.0,0.0545454545454545,0.0
1,5,static,0.09375,0.7272727272727273,0.0
1,6,global_decay,0.072289156626506,0.7545454545454545,0.0
1,6,stability_aware,0.0,0.05,0.0
1,6,static,0.0867052023121387,0.7863636363636364,0.0
1,7,global_decay,0.0617977528089887,0.8090909090909091,0.0
1,7,stability_aware,0.0,0.0409090909090909,0.0
1,7,static,0.0666666666666666,0.8181818181818182,0.0
1,8,global_decay,0.0684210526315789,0.8636363636363636,0.0
1,8,stability_aware,0.0,0.05,0.0
1,8,static,0.0725388601036269,0.8772727272727273,0.0
1,9,global_decay,0.0515463917525773,0.8818181818181818,0.0
1,9,stability_aware,0.0,0.0409090909090909,0.0
1,9,static,0.0555555555555555,0.9,0.0
1,10,global_decay,0.1111111111111111,0.8590909090909091,1.0
1,10,stability_aware,0.25,0.0363636363636363,1.0
1,10,static,0.1224489795918367,0.8909090909090909,1.0
1,11,global_decay,0.1111111111111111,0.8590909090909091,0.0
1,11,stability_aware,0.1111111111111111,0.0409090909090909,0.0
1,11,static,0.1185567010309278,0.8818181818181818,0.0
1,12,global_decay,0.0989583333333333,0.8727272727272727,0.0
1,12,stability_aware,0.0833333333333333,0.0545454545454545,0.0
1,12,static,0.1065989847715736,0.8954545454545455,0.0
1,13,global_decay,0.0974358974358974,0.8863636363636364,0.0
1,13,stability_aware,0.0769230769230769,0.059090909090909,0.0
1,13,static,0.1055276381909547,0.9045454545454544,0.0
1,14,global_decay,0.0932642487046632,0.8772727272727273,0.0
1,14,stability_aware,0.0909090909090909,0.05,0.0
1,14,static,0.1089108910891089,0.9181818181818182,0.0
1,15,global_decay,0.0913705583756345,0.8954545454545455,0.0
1,15,stability_aware,0.125,0.0363636363636363,0.0
1,15,static,0.1083743842364532,0.9227272727272728,0.0
1,16,global_decay,0.0871794871794871,0.8863636363636364,0.0
1,16,stability_aware,0.125,0.0363636363636363,0.0
1,16,static,0.1138613861386138,0.9181818181818182,0.0
1,17,global_decay,0.0677083333333333,0.8727272727272727,0.0
1,17,stability_aware,0.1111111111111111,0.0409090909090909,0.0
1,17,static,0.1024390243902439,0.9318181818181818,0.0
1,18,global_decay,0.0618556701030927,0.8818181818181818,0.0
1,18,stability_aware,0.0,0.0363636363636363,0.0
1,18,static,0.0985221674876847,0.9227272727272728,0.0
1,19,global_decay,0.0710659898477157,0.8954545454545455,0.0
1,19,stability_aware,0.0,0.0363636363636363,0.0
1,19,static,0.088235294117647,0.9272727272727272,0.0
1,20,global_decay,0.1515151515151515,0.9,1.0
1,20,stability_aware,0.1666666666666666,0.0272727272727272,1.0
1,20,static,0.1739130434782608,0.9409090909090908,1.0
1,21,global_decay,0.1435897435897435,0.8863636363636364,0.0
1,21,stability_aware,0.0,0.0227272727272727,0.0
1,21,static,0.1739130434782608,0.9409090909090908,0.0
1,22,global_decay,0.1021505376344086,0.8454545454545455,0.0
1,22,stability_aware,0.0,0.0227272727272727,0.0
1,22,static,0.1739130434782608,0.9409090909090908,0.0
1,23,global_decay,0.0909090909090909,0.9,0.0
1,23,stability_aware,0.0,0.0227272727272727,0.0
1,23,static,0.1556603773584905,0.9636363636363636,0.0
1,24,global_decay,0.0788177339901477,0.9227272727272728,0.0
1,24,stability_aware,0.0,0.0227272727272727,0.0
1,24,static,0.1333333333333333,0.9545454545454546,0.0
1,25,global_decay,0.0679611650485436,0.9363636363636364,0.0
1,25,stability_aware,0.0,0.0272727272727272,0.0
1,25,static,0.136150234741784,0.968181818181818,0.0
1,26,global_decay,0.0631067961165048,0.9363636363636364,0.0
1,26,stability_aware,0.0,0.0454545454545454,0.0
1,26,static,0.1320754716981132,0.9636363636363636,0.0
1,27,global_decay,0.058252427184466,0.9363636363636364,0.0
1,27,stability_aware,0.0,0.0454545454545454,0.0
1,27,static,0.1084905660377358,0.9636363636363636,0.0
1,28,global_decay,0.0628019323671497,0.9409090909090908,0.0
1,28,stability_aware,0.0,0.0318181818181818,0.0
1,28,static,0.1090047393364928,0.9590909090909092,0.0
1,29,global_decay,0.062200956937799,0.95,0.0
1,29,stability_aware,0.0,0.0318181818181818,0.0
1,29,static,0.1,0.9545454545454546,0.0
1,30,global_decay,0.1523809523809524,0.9545454545454546,1.0
1,30,stability_aware,0.125,0.0363636363636363,1.0
1,30,static,0.1650943396226415,0.9636363636363636,1.0
1,31,global_decay,0.144927536231884,0.9409090909090908,0.0
1,31,stability_aware,0.1428571428571428,0.0318181818181818,0.0
1,31,static,0.160377358490566,0.9636363636363636,0.0
1,32,global_decay,0.1291866028708134,0.95,0.0
1,32,stability_aware,0.0,0.0181818181818181,0.0
1,32,static,0.1495327102803738,0.9727272727272728,0.0
1,33,global_decay,0.1346153846153846,0.9454545454545454,0.0
1,33,stability_aware,0.0,0.0136363636363636,0.0
1,33,static,0.1462264150943396,0.9636363636363636,0.0
1,34,global_decay,0.1395348837209302,0.9772727272727272,0.0
1,34,stability_aware,0.0,0.0181818181818181,0.0
1,34,static,0.1488372093023255,0.9772727272727272,0.0
1,35,global_decay,0.1374407582938388,0.9590909090909092,0.0
1,35,stability_aware,0.0,0.0181818181818181,0.0
1,35,static,0.1448598130841121,0.9727272727272728,0.0
1,36,global_decay,0.1304347826086956,0.9409090909090908,0.0
1,36,stability_aware,0.0,0.0272727272727272,0.0
1,36,static,0.1408450704225352,0.968181818181818,0.0
1,37,global_decay,0.1138613861386138,0.9181818181818182,0.0
1,37,stability_aware,0.0,0.0227272727272727,0.0
1,37,static,0.1408450704225352,0.968181818181818,0.0
1,38,global_decay,0.0796019900497512,0.9136363636363636,0.0
1,38,stability_aware,0.0,0.0181818181818181,0.0
1,38,static,0.1355140186915887,0.9727272727272728,0.0
1,39,global_decay,0.0833333333333333,0.9272727272727272,0.0
1,39,stability_aware,0.0,0.0227272727272727,0.0
1,39,static,0.1342592592592592,0.9818181818181818,0.0
1,40,global_decay,0.1658536585365853,0.9318181818181818,1.0
1,40,stability_aware,0.0,0.0318181818181818,1.0
1,40,static,0.205607476635514,0.9727272727272728,1.0
1,41,global_decay,0.1594202898550724,0.9409090909090908,0.0
1,41,stability_aware,0.0,0.0272727272727272,0.0
1,41,static,0.2046511627906976,0.9772727272727272,0.0
1,42,global_decay,0.1601941747572815,0.9363636363636364,0.0
1,42,stability_aware,0.0,0.0272727272727272,0.0
1,42,static,0.2037037037037037,0.9818181818181818,0.0
1,43,global_decay,0.1545893719806763,0.9409090909090908,0.0
1,43,stability_aware,0.1666666666666666,0.0272727272727272,0.0
1,43,static,0.199074074074074,0.9818181818181818,0.0
1,44,global_decay,0.1538461538461538,0.9454545454545454,0.0
1,44,stability_aware,0.1666666666666666,0.0272727272727272,0.0
1,44,static,0.2027649769585253,0.9863636363636364,0.0
1,45,global_decay,0.1571428571428571,0.9545454545454546,0.0
1,45,stability_aware,0.0,0.0272727272727272,0.0
1,45,static,0.2027649769585253,0.9863636363636364,0.0
1,46,global_decay,0.1352657004830917,0.9409090909090908,0.0
1,46,stability_aware,0.0,0.0272727272727272,0.0
1,46,static,0.2018348623853211,0.990909090909091,0.0
1,47,global_decay,0.1394230769230769,0.9454545454545454,0.0
1,47,stability_aware,0.0,0.0272727272727272,0.0
1,47,static,0.199074074074074,0.9818181818181818,0.0
1,48,global_decay,0.1207729468599033,0.9409090909090908,0.0
1,48,stability_aware,0.0,0.0318181818181818,0.0
1,48,static,0.1953488372093023,0.9772727272727272,0.0
1,49,global_decay,0.125,0.9454545454545454,0.0
1,49,stability_aware,0.0,0.0272727272727272,0.0
1,49,static,0.1906976744186046,0.9772727272727272,0.0
1,50,global_decay,0.1875,0.9454545454545454,1.0
1,50,stability_aware,0.0,0.0272727272727272,1.0
1,50,static,0.2347417840375587,0.968181818181818,1.0
1,51,global_decay,0.1818181818181818,0.95,0.0
1,51,stability_aware,0.0,0.0181818181818181,0.0
1,51,static,0.2347417840375587,0.968181818181818,0.0
1,52,global_decay,0.1809523809523809,0.9545454545454546,0.0
1,52,stability_aware,0.0,0.0181818181818181,0.0
1,52,static,0.2300469483568075,0.968181818181818,0.0
1,53,global_decay,0.1578947368421052,0.95,0.0
1,53,stability_aware,0.0,0.0181818181818181,0.0
1,53,static,0.2242990654205607,0.9727272727272728,0.0
1,54,global_decay,0.1415094339622641,0.9636363636363636,0.0
1,54,stability_aware,0.0,0.0181818181818181,0.0
1,54,static,0.2222222222222222,0.9818181818181818,0.0
1,55,global_decay,0.1448598130841121,0.9727272727272728,0.0
1,55,stability_aware,0.0,0.0181818181818181,0.0
1,55,static,0.2222222222222222,0.9818181818181818,0.0
1,56,global_decay,0.1196172248803827,0.95,0.0
1,56,stability_aware,0.0,0.0136363636363636,0.0
1,56,static,0.2211981566820276,0.9863636363636364,0.0
1,57,global_decay,0.1196172248803827,0.95,0.0
1,57,stability_aware,0.0,0.0181818181818181,0.0
1,57,static,0.2186046511627907,0.9772727272727272,0.0
1,58,global_decay,0.1153846153846153,0.9454545454545454,0.0
1,58,stability_aware,0.0,0.0181818181818181,0.0
1,58,static,0.2112676056338028,0.968181818181818,0.0
1,59,global_decay,0.1142857142857142,0.9545454545454546,0.0
1,59,stability_aware,0.0,0.0136363636363636,0.0
1,59,static,0.1980676328502415,0.9409090909090908,0.0
1,60,global_decay,0.1698113207547169,0.9636363636363636,1.0
1,60,stability_aware,0.0,0.009090909090909,1.0
1,60,static,0.2427184466019417,0.9363636363636364,1.0
1,61,global_decay,0.1563981042654028,0.9590909090909092,0.0
1,61,stability_aware,0.0,0.0136363636363636,0.0
1,61,static,0.2392344497607655,0.95,0.0
1,62,global_decay,0.1442307692307692,0.9454545454545454,0.0
1,62,stability_aware,0.0,0.0045454545454545,0.0
1,62,static,0.2311320754716981,0.9636363636363636,0.0
1,63,global_decay,0.1304347826086956,0.9409090909090908,0.0
1,63,stability_aware,0.0,0.009090909090909,0.0
1,63,static,0.2242990654205607,0.9727272727272728,0.0
1,64,global_decay,0.1279620853080568,0.9590909090909092,0.0
1,64,stability_aware,0.0,0.009090909090909,0.0
1,64,static,0.2289719626168224,0.9727272727272728,0.0
1,65,global_decay,0.0980392156862745,0.9272727272727272,0.0
1,65,stability_aware,0.0,0.009090909090909,0.0
1,65,static,0.2075471698113207,0.9636363636363636,0.0
1,66,global_decay,0.0917874396135265,0.9409090909090908,0.0
1,66,stability_aware,0.0,0.009090909090909,0.0
1,66,static,0.2095238095238095,0.9545454545454546,0.0
1,67,global_decay,0.0821256038647343,0.9409090909090908,0.0
1,67,stability_aware,0.0,0.0136363636363636,0.0
1,67,static,0.2102803738317757,0.9727272727272728,0.0
1,68,global_decay,0.0772946859903381,0.9409090909090908,0.0
1,68,stability_aware,0.0,0.0136363636363636,0.0
1,68,static,0.2083333333333333,0.9818181818181818,0.0
1,69,global_decay,0.0769230769230769,0.9454545454545454,0.0
1,69,stability_aware,0.0,0.0136363636363636,0.0
1,69,static,0.2083333333333333,0.9818181818181818,0.0
1,70,global_decay,0.1818181818181818,0.95,1.0
1,70,stability_aware,0.0,0.0181818181818181,1.0
1,70,static,0.2889908256880734,0.990909090909091,1.0
1,71,global_decay,0.1728971962616822,0.9727272727272728,0.0
1,71,stability_aware,0.0,0.0227272727272727,0.0
1,71,static,0.2903225806451613,0.9863636363636364,0.0
1,72,global_decay,0.1682242990654205,0.9727272727272728,0.0
1,72,stability_aware,0.0,0.0136363636363636,0.0
1,72,static,0.287037037037037,0.9818181818181818,0.0
1,73,global_decay,0.1588785046728972,0.9727272727272728,0.0
1,73,stability_aware,0.0,0.0181818181818181,0.0
1,73,static,0.2837209302325581,0.9772727272727272,0.0
1,74,global_decay,0.1502347417840375,0.968181818181818,0.0
1,74,stability_aware,0.0,0.0136363636363636,0.0
1,74,static,0.2676056338028169,0.968181818181818,0.0
