query_id,subject,relation,timestamp,winner,runner,correct,certificate,fragility_cost,counter_evidence_cost,diversity,support,event_flip,window_flip,counter_flip
18,334,14,364,474,465,1,0.7002223421214684,0.560598130317754,0.34612202581081114,0.8398465539251827,129.0,0,0,0
19,334,13,324,465,206,1,0.7503515890172158,0.6214128786544806,0.4451682785563023,0.879290299379951,192.0,0,0,0
20,334,13,243,465,474,0,0.7609710063711639,0.6980898995296222,0.5308452688145965,0.8238521132127055,139.0,0,0,0
21,334,13,276,465,474,0,0.7949580234380648,0.7103690358422242,0.5158932039235636,0.8795470110339053,154.0,0,0,0
22,334,1,26,465,314,0,0.6221495577708971,0.5615984121735623,0.20116937785546488,0.6827007033682317,18.0,0,0,0
23,334,1,252,314,474,0,0.5,0.18451181171077707,0.06587111101372976,0.8154881882892229,83.0,0,1,0
24,334,1,274,214,314,0,0.5,0.2503554560285039,0.05911353097969511,0.749644543971496,61.0,0,1,0
25,334,1,257,314,474,0,0.5,0.1740264239600594,0.030190878728943677,0.8259735760399406,84.0,0,1,1
26,334,12,211,474,465,1,0.6168768631291741,0.3592542151589352,0.15871467231812086,0.8744995110994129,55.0,0,0,0
27,334,12,108,465,118,0,0.5875794544947728,0.3846555918677826,0.19219747654818772,0.790503317121763,36.0,0,0,0
28,334,12,126,465,214,0,0.5749076827011427,0.3185767800933876,0.1396261555851293,0.8312385853088978,43.0,0,0,0
29,334,15,81,214,206,0,0.5680497905360302,0.4791055790622114,0.27205145273885756,0.656994002009849,23.0,0,0,0
30,334,15,232,465,25,0,0.5,0.2971148672611804,0.039558322671388015,0.7028851327388196,33.0,1,1,1
31,334,16,15,465,314,1,0.5,0.5132835374836436,0.0844286588379593,0.48671646251635636,11.0,0,1,0
32,334,16,347,465,214,0,0.666919970013129,0.6523287388419713,0.3782241379540565,0.6815112011842867,72.0,0,0,0
33,334,6,1,36,87,0,0.0,0.0,0.0,0.0,1.0,1,1,1
34,334,9,27,206,463,0,0.5,1.0,0.1369556275342761,0.0,3.0,1,1,1
35,334,19,75,465,206,1,0.6469322443534025,0.4678634485492606,0.2670996406314783,0.8260010401575444,29.0,0,0,0
36,334,7,211,302,112,0,0.5,0.5208445039128085,0.16709837850124956,0.47915549608719155,20.0,0,1,0
37,334,17,245,465,23,0,0.6968589648066169,0.642576806045597,0.38882950114116466,0.7511411235676368,67.0,0,0,0
38,334,3,199,465,110,1,0.5,0.3976262924306915,0.21048484197748984,0.6023737075693085,18.0,0,1,0
39,334,4,16,118,459,0,0.5,1.0,0.16654992944146266,0.0,3.0,1,1,1
40,45,17,56,480,90,0,0.7458738756423606,0.719488233538513,0.5032360535836886,0.7722595177462083,19.0,0,0,0
41,45,0,286,480,468,1,0.8040946262928799,0.7368318976259862,0.5413916182062053,0.8713573549597736,164.0,0,0,0
42,45,0,123,480,61,0,0.7569714940194474,0.6639544839613808,0.45130741885397346,0.8499885040775139,75.0,0,0,0
43,45,0,76,480,492,0,0.788484805262299,0.742718891985454,0.5480913311916481,0.8342507185391441,48.0,0,0,0
44,45,0,46,480,487,0,0.7011694148039131,0.6519287603624428,0.4005225318001429,0.7504100692453833,28.0,0,0,0
45,45,1,140,480,16,1,0.8892952362785271,0.9179008887962279,0.8378750038617747,0.8606895837608263,72.0,0,0,0
46,45,2,324,16,480,0,0.5,0.25468468417767187,0.07589370036479441,0.7453153158223281,18.0,1,1,1
47,45,12,74,480,468,1,0.8511106533549638,0.8570809908179372,0.7176891511002049,0.8451403158919905,28.0,0,0,0
48,45,12,241,480,337,0,0.801068184808683,0.8597736804982654,0.7508692281080176,0.7423626891191006,83.0,0,0,0
49,45,14,16,480,468,0,0.5,0.7854996548759154,0.31751886905026877,0.21450034512408456,5.0,0,1,0
50,45,14,292,480,468,0,0.670017586627522,0.6297455023673562,0.45608920329680164,0.7102896708876877,59.0,0,0,0
51,45,3,210,480,312,1,0.6941110874326105,0.7264225827134148,0.475634795264383,0.6617995921518063,17.0,0,0,0
52,45,19,336,480,16,1,0.7400484061056334,0.6855301518430832,0.504374979704893,0.7945666603681837,45.0,0,0,0
53,45,10,342,206,82,0,0.6847602819065142,1.0,0.5095802469038968,0.36952056381302845,5.0,0,0,0
54,232,1,161,56,276,0,0.5,0.5301137837510072,0.2880721052669705,0.46988621624899285,11.0,0,1,0
55,232,0,35,56,315,0,0.5,0.5909949175918963,0.3326462042160038,0.40900508240810374,6.0,0,1,0
56,232,12,28,56,145,0,0.5,0.4126125612743856,0.11878717835264632,0.5873874387256144,4.0,1,1,1
57,232,16,92,57,56,0,0.5,1.0,0.20640079890252466,0.0,3.0,1,1,1
58,232,14,131,56,478,0,0.6306037365907928,0.561256067938205,0.28068383561881266,0.6999514052433805,7.0,0,0,0
59,232,8,139,226,263,0,0.5,1.0,0.1763740635242886,0.0,1.0,1,1,1
60,225,17,296,57,479,0,0.7169237268096447,0.583093555120719,0.39141197315022547,0.8507538984985703,76.0,0,0,0
61,225,13,1,57,11,0,0.5,1.0,0.009901778952998064,0.0,1.0,1,1,1
62,225,1,321,57,11,1,0.831363379316777,0.8123063859499103,0.6575319887206413,0.8504203726836436,116.0,0,0,0
63,225,0,263,57,243,0,0.7782745828052617,0.7105279246979901,0.504426480947764,0.8460212409125335,136.0,0,0,0
64,225,0,243,57,294,0,0.8430865131489431,0.7843938909788702,0.6031931988665494,0.9017791353190159,128.0,0,0,0
66,225,16,21,495,168,0,0.5,0.5217502162568214,0.007190273461304639,0.4782497837431786,6.0,1,1,1
67,225,5,76,342,57,0,0.5,0.35070083503179533,0.05185123741953104,0.6492991649682047,6.0,1,1,1
68,225,9,27,495,57,0,0.5,0.41542910807976013,0.07433583204891489,0.5845708919202399,3.0,1,1,1
69,474,17,121,118,73,0,0.5,0.49529621947837277,0.31437163902983684,0.5047037805216272,13.0,0,1,0
70,474,0,226,334,119,0,0.6475783963837851,0.44623472710447737,0.280735994803475,0.8489220656630929,122.0,0,0,0
71,474,0,190,334,119,0,0.6282061083409396,0.4109831296822673,0.24634334979054656,0.845429086999612,101.0,0,0,0
72,474,0,252,334,19,0,0.5777547321460823,0.315057066778913,0.17367502515636865,0.8404523975132516,143.0,0,0,0
73,474,0,113,334,119,0,0.5781558127011713,0.36051410165158126,0.12059855388210819,0.7957975237507614,47.0,0,0,0
74,474,16,140,334,390,1,0.5,0.4295855764633959,0.2625153467154005,0.5704144235366041,10.0,0,1,0
75,474,16,157,334,390,0,0.5,0.36683967432718506,0.12559086511945844,0.6331603256728149,11.0,0,1,0
76,474,14,300,334,118,0,0.7751196765431654,0.6567948928586501,0.46775629561138937,0.8934444602276808,103.0,0,0,0
77,474,13,112,334,119,1,0.5,0.36341618961268457,0.19566249575213043,0.6365838103873154,14.0,0,1,0
78,474,15,248,334,361,0,0.6541524653877091,0.622293417814902,0.3219825225935858,0.6860115129605161,35.0,0,0,0
79,474,15,231,334,368,0,0.691261050517421,0.6481004476440723,0.385323952531079,0.7344216533907697,29.0,0,0,0
80,474,1,156,334,18,0,0.6077825754474422,0.48904913678965944,0.2604994408906854,0.726516014105225,24.0,0,0,0
81,474,1,306,168,452,0,0.5,0.3044628170895394,0.02534540133794494,0.6955371829104606,33.0,1,1,1
82,474,12,12,334,119,0,0.5,1.0,0.012716048889794105,0.0,4.0,1,1,1
83,474,12,161,334,73,0,0.6780017122775991,0.5552376582339731,0.3224908051881507,0.8007657663212251,50.0,0,0,0
84,474,19,364,73,334,0,0.5,0.284262932285616,0.004896429083392105,0.715737067714384,36.0,1,1,1
85,474,2,145,334,214,0,0.6799961375192143,0.8058366715624278,0.6502901376446696,0.5541556034760009,23.0,0,0,0
86,474,3,149,118,73,0,0.5,0.26081237669901947,0.02881319816201113,0.7391876233009805,11.0,1,1,1
87,303,13,278,60,13,1,0.706053835771018,0.7590675486259153,0.5559633279313474,0.6530401229161206,13.0,0,0,0
88,303,14,148,268,323,0,0.6044751960475412,0.7366989665229634,0.470907869348522,0.4722514255721191,11.0,0,0,0
89,303,0,278,467,135,0,0.632321019455992,0.4316290947421958,0.26357150089454057,0.8330129441697881,40.0,0,0,0
90,303,4,358,79,14,0,0.5,1.0,0.04784236128761781,0.0,1.0,1,1,1
91,303,1,95,13,164,0,0.5,0.6249624687214613,0.17032544605012548,0.37503753127853867,4.0,1,1,1
92,303,18,281,10,301,0,0.5,0.9924736151173106,0.07426687688959258,0.007526384882689419,3.0,1,1,1
93,410,0,126,112,68,0,0.5,0.35369357470947804,0.18573606322147734,0.646306425290522,7.0,1,1,1
94,410,12,20,112,49,1,0.6463275537172026,0.807070991130965,0.6765456998115699,0.48558411630344034,6.0,0,0,0
95,410,1,46,487,312,0,0.5,1.0,0.08533227493268572,0.0,2.0,1,1,1
97,240,1,307,168,463,0,0.6433575497586882,0.6503460569088757,0.43506279390736,0.6363690426085007,10.0,0,0,0
98,240,0,86,493,2,0,0.5,0.5489532957389424,0.029705617282587776,0.45104670426105764,6.0,1,1,1
99,240,14,121,101,463,0,0.5,1.0,0.18456820138231406,0.0,3.0,1,1,1
100,240,13,331,126,391,0,0.5,0.8295546879392558,0.19963872068171568,0.1704453120607442,4.0,1,1,1
101,240,12,329,207,318,0,0.5,0.6312998440336296,0.1656016055739895,0.3687001559663704,4.0,1,1,1
103,479,0,202,246,434,0,0.5,0.17130998667739386,0.044421490830911285,0.8286900133226062,72.0,0,1,0
104,479,0,219,246,434,0,0.5694188426133916,0.2788786838718296,0.08370352107053809,0.8599590013549536,76.0,0,0,0
105,479,0,293,246,308,0,0.5631699792663492,0.29301928992212145,0.13164522432879794,0.833320668610577,119.0,0,0,0
106,479,1,17,434,112,1,0.5,0.5831796453915767,0.12692879419057318,0.41682035460842326,5.0,0,1,0
107,479,1,177,434,308,0,0.6109131676128088,0.45196050495160484,0.27190704925210224,0.7698658302740128,58.0,0,0,0
108,479,16,288,434,57,0,0.5,0.28809028650454316,0.08318230896405467,0.7119097134954568,43.0,0,1,0
109,479,17,288,135,57,0,0.5,0.5390295486014395,0.06478862363762476,0.4609704513985605,9.0,1,1,1
110,479,13,147,246,434,1,0.5,0.2946084625542421,0.03544607882038523,0.7053915374457579,48.0,0,1,0
111,479,13,150,246,434,0,0.5,0.2815363629604471,0.0580882749184535,0.718463637039553,49.0,0,1,0
112,479,4,223,309,113,1,0.5,1.0,0.009901778952998064,0.0,1.0,1,1,1
113,479,15,112,434,401,0,0.5,0.3494201286304018,0.10921838467314264,0.6505798713695983,8.0,1,1,1
114,479,12,273,246,308,0,0.5,0.20823316199027342,0.0532364902585926,0.7917668380097266,56.0,0,1,0
115,479,5,208,157,408,0,0.5832363294500023,0.5823050498479333,0.3092495103791662,0.5841676090520713,26.0,0,0,0
116,479,14,189,246,308,0,0.5611799612164299,0.3007439864945354,0.11571834364791338,0.8216159359383244,35.0,0,0,0
117,479,14,208,246,308,0,0.5665290522580052,0.27139641542983245,0.1020553514841934,0.861661689086178,37.0,0,0,0
118,479,3,92,434,59,0,0.5,0.4299690272292966,0.24723016601778347,0.5700309727707034,9.0,0,1,0
119,394,16,244,237,112,0,0.5,1.0,0.1119903101598301,0.0,4.0,1,1,1
120,394,1,53,13,10,0,0.5,0.41969820949162867,0.24658948919932464,0.5803017905083714,5.0,0,1,0
121,394,0,166,164,466,0,0.5928736268538346,0.4382446920746618,0.1669817783489953,0.7475025616330073,14.0,0,0,0
122,394,0,295,466,30,0,0.5,0.1813547761469943,0.0912325989122998,0.8186452238530058,26.0,0,1,1
123,394,19,221,73,110,0,0.5,0.9929101952461744,0.27402320990833895,0.00708980475382559,5.0,0,1,0
124,312,0,303,9,2,0,0.5790977088367293,0.38493625990741737,0.17665692126676028,0.7732591577660413,64.0,0,0,0
125,312,0,85,9,0,0,0.6587063807197794,0.5514205024947036,0.348197715143279,0.7659922589448551,23.0,0,0,0
126,312,0,348,9,2,0,0.5,0.13016423063567342,0.003285684100858968,0.8698357693643266,74.0,1,1,1
127,312,0,269,9,2,0,0.5550719981651748,0.3138144236881994,0.1307968537227947,0.7963295726421502,51.0,0,0,0
128,312,1,24,263,63,0,0.5,1.0,0.16882018361022738,0.0,5.0,0,1,0
129,312,1,261,64,380,0,0.5,0.7053447831015167,0.10943866378299807,0.2946552168984833,14.0,1,1,1
130,312,1,13,263,499,0,0.5,1.0,0.416511449324209,0.0,5.0,0,1,0
131,312,12,84,24,346,0,0.5,0.5715899751963475,0.20228005416332576,0.42841002480365253,5.0,0,1,0
132,312,4,147,363,320,0,0.5,0.3792978720332046,0.1078395562376059,0.6207021279667955,10.0,0,1,1
133,312,16,356,2,268,0,0.5,0.6839006858859255,0.22751896761689153,0.31609931411407455,17.0,0,1,0
134,312,3,86,103,481,0,0.5,1.0,0.0986986509927208,0.0,2.0,1,1,1
135,312,13,90,90,9,0,0.58667388484685,0.36049784369379484,0.19573921041056508,0.8128499259999052,16.0,0,0,0
136,312,13,199,90,84,0,0.5,0.256466914022006,0.07804414173755757,0.7435330859779941,26.0,0,1,1
137,312,18,333,377,491,0,0.6148070524409586,0.577644007555895,0.2932171296856118,0.6519700973260221,16.0,0,0,0
138,312,19,237,231,223,0,0.5,0.6328740882994872,0.01268445224829248,0.3671259117005128,3.0,1,1,1
139,312,17,50,224,468,0,0.5,0.6511008167782287,0.01640382374432914,0.34889918322177127,3.0,1,1,1
140,312,2,293,29,156,0,0.0,0.0,0.0,0.0,1.0,1,1,1
141,197,0,317,104,412,0,0.5,0.16129173040500874,0.048403531464516425,0.8387082695949912,80.0,0,1,0
142,197,0,63,104,412,0,0.5,0.24179200400779127,0.09995448995474085,0.7582079959922088,25.0,0,1,0
143,197,0,6,412,104,1,0.5,1.0,0.016414402997986206,0.0,3.0,1,1,1
144,197,14,20,104,464,1,0.5,0.6936981327819148,0.14024446476292005,0.30630186721808517,7.0,0,1,0
145,197,14,362,104,464,0,0.671893976068203,0.5027999188364903,0.3041576176374057,0.8409880332999156,62.0,0,0,0
146,197,19,144,412,301,0,0.6343478863800991,0.6882628555398179,0.4561633947625531,0.5804329172203804,5.0,0,0,0
147,197,12,76,104,412,0,0.5,0.4064630625180203,0.03979747933699975,0.5935369374819797,10.0,1,1,1
148,197,15,245,412,464,0,0.5,0.23778193606565978,0.06164309532628537,0.7622180639343402,19.0,1,1,1
149,197,8,299,224,99,0,0.5,0.8662112605763987,0.23805550912590068,0.13378873942360126,6.0,0,1,1
150,18,14,342,138,300,0,0.5,0.39367782293845094,0.037880746129892964,0.606322177061549,22.0,1,1,1
151,18,15,44,65,360,0,0.5,0.4113857794814453,0.052709403252636594,0.5886142205185547,3.0,1,1,1
152,18,0,350,300,450,1,0.6397228278248845,0.600444420605727,0.3214951915417326,0.6790012350440422,41.0,0,0,0
153,18,0,44,79,138,0,0.7027294493831426,0.6920252441450584,0.4903496168858607,0.7134336546212268,19.0,0,0,0
154,18,0,357,300,450,0,0.6216704211989728,0.5228660677640584,0.28782234602717754,0.7204747746338871,47.0,0,0,0
155,18,0,278,323,489,0,0.5,0.4136521949610949,0.005576849136725179,0.586347805038905,29.0,1,1,1
156,18,0,33,79,418,0,0.7072093900431677,0.6375901696702011,0.3965760439210189,0.7768286104161345,14.0,0,0,0
157,18,1,342,12,154,0,0.5,0.3177677590599842,0.08498388647454597,0.6822322409400158,8.0,1,1,1
158,18,13,335,273,8,0,0.5,0.5505533083354167,0.1643539685040082,0.4494466916645833,9.0,0,1,0
159,18,12,333,292,273,0,0.5,0.5700452760895098,0.10433239695983672,0.42995472391049017,4.0,1,1,1
160,18,16,56,323,372,0,0.5,0.6454932344980842,0.4338786197988442,0.35450676550191584,5.0,0,1,0
161,18,18,352,135,268,0,0.5,0.6754526642287132,0.33176983499328394,0.3245473357712868,3.0,0,1,1
162,357,0,208,275,47,0,0.656309066995845,0.45756974226214714,0.23947644852170516,0.855048391729543,87.0,0,0,0
163,357,0,319,91,228,0,0.5743591685525554,0.31900720411434064,0.10015941729392845,0.8297111329907702,126.0,0,0,0
164,357,0,240,275,228,0,0.5559545787535938,0.23350059142081026,0.08360751233506676,0.8784085660863774,96.0,0,0,0
165,357,0,142,275,47,1,0.5,0.2418492124120123,0.022051832738140473,0.7581507875879877,36.0,1,1,1
166,357,1,270,168,82,0,0.5529175612375333,0.21302661917765237,0.07231207497141387,0.8928085032974142,110.0,0,0,0
167,357,1,127,168,82,0,0.5,0.24602281110714413,0.09605744712551835,0.7539771888928559,47.0,0,1,0
168,357,1,308,168,82,0,0.6353836897995175,0.4383726738915511,0.2709666115285982,0.8323947057074839,137.0,0,0,0
169,357,1,265,168,82,0,0.5,0.11790513938136359,0.053136624185624856,0.8820948606186364,108.0,0,1,0
170,357,14,208,91,47,0,0.5,0.2280999804388134,0.04846220119514574,0.7719000195611866,44.0,0,1,0
171,357,14,281,196,228,0,0.5,0.16857885701724715,0.04721026682397202,0.8314211429827528,36.0,0,1,1
172,357,12,225,91,133,0,0.564592011841978,0.326630490950772,0.17066846952145606,0.8025535327331841,54.0,0,0,0
173,357,12,26,228,133,0,0.5,0.5256358949760473,0.20188410332623757,0.47436410502395265,12.0,0,1,0
174,357,15,264,196,222,0,0.6071999291876818,0.525506490159336,0.22152232482475354,0.6888933682160276,29.0,0,0,0
175,357,13,131,228,91,1,0.5,0.35249835765374216,0.12294962501210474,0.6475016423462578,7.0,1,1,1
176,357,4,311,222,228,0,0.6847669380355332,0.6539353570509105,0.44991897390534413,0.7155985190201559,27.0,0,0,0
177,357,18,314,222,47,0,0.5,0.7470433943404104,0.3397932085726266,0.25295660565958955,17.0,0,1,0
178,357,17,149,222,145,0,0.5,0.5914398536278365,0.16235600498698557,0.40856014637216354,9.0,0,1,0
179,357,19,324,91,222,0,0.6242805272404552,0.5701078781998705,0.19908372877628833,0.67845317628104,17.0,0,0,0
180,357,16,181,91,482,0,0.5,0.3729806871625519,0.21433567229964562,0.6270193128374482,12.0,0,1,0
181,357,2,193,47,163,0,0.6020886606278246,0.4960298800352169,0.22055888129397427,0.7081474412204324,18.0,0,0,0
182,357,9,352,200,91,0,0.5,0.7879736591734516,0.2777192718427671,0.21202634082654837,5.0,0,1,1
183,56,15,39,265,49,0,0.5,1.0,0.014876568775804986,0.0,4.0,1,1,1
184,56,1,358,480,257,0,0.5,0.5473663434717648,0.03845917322475022,0.4526336565282352,7.0,1,1,1
185,56,14,12,37,272,0,0.5,1.0,0.02969757256547226,0.0,1.0,1,1,1
186,56,0,316,108,232,0,0.6343678760153831,0.47334362785106915,0.23257545971823132,0.7953921241796972,47.0,0,0,0
187,56,0,70,108,232,0,0.5814481620899238,0.4223457510300014,0.1782072108590744,0.7405505731498462,10.0,0,0,0
188,56,16,91,323,156,0,0.5,0.6420500475197326,0.0942836027518962,0.3579499524802674,3.0,1,1,1
189,56,12,82,232,286,0,0.8218192139673353,0.84087025165955,0.6245747030117935,0.8027681762751206,15.0,0,0,0
190,56,4,203,454,223,0,0.5,0.4627954094337305,0.15584240264960061,0.5372045905662695,7.0,1,1,1
191,6,17,223,475,55,0,0.5,0.20854967349679487,0.0022991662703805565,0.7914503265032051,14.0,1,1,1
192,6,6,345,90,399,0,0.6084244959017772,0.6175163614355716,0.42763512575489837,0.5993326303679827,13.0,0,0,0
193,6,0,207,399,467,0,0.5,0.2377448222127713,0.004733198902352826,0.7622551777872287,19.0,1,1,1
194,6,0,312,346,20,0,0.5,0.7764544496701167,0.25131181860287405,0.22354555032988332,7.0,0,1,0
195,6,13,18,90,226,0,0.5,0.6388855025380659,0.031772449744524735,0.36111449746193414,9.0,1,1,1
196,6,13,258,493,20,0,0.5,0.22010462137130446,0.060984260849641175,0.7798953786286955,44.0,0,1,0
197,6,13,5,90,475,0,0.5,1.0,0.10728790792047957,0.0,5.0,1,1,1
198,6,5,263,20,475,0,0.6195959891173853,0.3737879078856911,0.17674598652872983,0.8654040703490795,94.0,0,0,0
199,6,5,121,65,475,0,0.5,0.1902059841539803,0.06613794721335445,0.8097940158460197,45.0,0,1,0
200,6,19,202,251,475,0,0.5,1.0,0.05578781640453341,0.0,3.0,1,1,1
201,6,16,223,61,303,0,0.5,0.6541768868652752,0.0345654048843507,0.3458231131347248,4.0,1,1,1
202,6,15,280,303,61,0,0.5,1.0,0.021015440114625552,0.0,2.0,1,1,1
203,6,11,232,157,0,1,0.5,1.0,0.999999999982681,0.0,1.0,1,1,1
204,223,0,153,301,454,0,0.5,0.15255525199010644,0.053560257658175243,0.8474447480098936,61.0,0,1,0
205,223,0,282,454,301,0,0.651981638817489,0.4603795720411401,0.25392298884941983,0.843583705593838,114.0,0,0,0
206,223,0,14,301,454,0,0.5,0.5361374513073098,0.06178101058889504,0.46386254869269017,6.0,1,1,1
207,223,0,167,454,301,0,0.5,0.22699555791332593,0.07619942299005064,0.7730044420866741,56.0,0,1,0
208,223,0,13,301,2,0,0.5,0.5361374513073097,0.08275230955176778,0.4638625486926903,6.0,1,1,1
209,223,12,57,454,103,0,0.5,0.33513465702274176,0.03822145216622669,0.6648653429772582,7.0,1,1,1
210,223,12,244,454,124,0,0.6289978007760209,0.5627674361308779,0.22603686503580722,0.6952281654211638,21.0,0,0,0
211,223,4,213,454,446,0,0.8738765051028461,0.8762262544854854,0.7788943427055197,0.8715267557202067,114.0,0,0,0
212,223,1,22,124,212,0,0.5,0.44584789629806054,0.16319859413950208,0.5541521037019395,5.0,0,1,0
213,223,1,355,454,301,0,0.6804908680222299,0.51152482146284,0.28314103503889326,0.84945691458162,56.0,0,0,0
214,223,1,143,315,454,0,0.5,0.33747084643707737,0.11291126342283646,0.6625291535629226,15.0,0,1,0
215,223,1,131,279,301,0,0.5,0.4161418096886473,0.03185514617392734,0.5838581903113527,16.0,1,1,1
216,223,14,21,454,301,1,0.5,0.905813938586687,0.2056865780101771,0.09418606141331298,8.0,0,1,0
217,223,14,92,454,301,0,0.6940263465887242,0.6071165503732662,0.336635807074832,0.7809361428041822,20.0,0,0,0
218,223,15,285,454,301,0,0.5974443476511087,0.41940439098822946,0.13516429593117357,0.7754843043139877,49.0,0,0,0
219,223,15,75,454,301,0,0.654424376620053,0.47517203643159356,0.2001689692504347,0.8336767168085125,12.0,0,0,0
220,223,18,345,301,410,0,0.5,0.29887394901795433,0.009495148451753354,0.7011260509820456,21.0,1,1,1
221,223,13,278,90,126,0,0.5,0.30704828905060405,0.12118997483758649,0.6929517109493959,15.0,1,1,1
222,223,13,118,399,84,0,0.5,0.729790447490936,0.20300199701019767,0.270209552509064,4.0,0,1,0
223,223,16,55,63,121,0,0.5,0.4248137239086794,0.023467900956400303,0.5751862760913207,5.0,1,1,1
224,223,19,299,498,49,0,0.5,0.5128694847316384,0.003945966050493491,0.4871305152683616,8.0,1,1,1
225,223,2,24,454,257,0,0.5,0.6600439093131496,0.18088325471765648,0.3399560906868504,3.0,1,1,1
226,223,3,206,135,454,0,0.5,0.9787966085404267,0.17943188172217142,0.021203391459573284,3.0,1,1,1
227,179,0,316,212,205,0,0.5,0.2312173574470266,0.08827340799696315,0.7687826425529733,121.0,0,1,0
228,179,0,113,205,25,0,0.6168152729080529,0.3821089675706273,0.17329428525872584,0.8515215782454786,50.0,0,0,0
229,179,0,66,205,212,0,0.5711849152276594,0.30926364486760255,0.09783986301369665,0.8331061855877162,25.0,0,0,0
230,179,0,72,205,212,0,0.5632577373825729,0.35240753067223135,0.14642339567032273,0.7741079440929144,29.0,0,0,0
231,179,0,170,205,212,0,0.5,0.17219496498682008,0.04649744915010442,0.8278050350131799,76.0,0,1,0
232,179,16,328,205,294,0,0.5,0.30092188092551486,0.07570295899152595,0.6990781190744851,33.0,1,1,1
233,179,2,167,480,16,0,0.6216713141563454,0.6546459309744523,0.3538805212006317,0.5886966973382384,8.0,0,0,0
234,179,5,86,64,481,0,0.5,0.8298177833238833,0.08317983011025086,0.17018221667611666,2.0,1,1,1
235,179,1,197,312,224,0,0.5,0.21708247548350676,0.000376712056315794,0.7829175245164932,25.0,1,1,1
236,179,1,78,168,205,0,0.5960885345583825,0.41293055227934466,0.2060548801397831,0.7792465168374204,14.0,0,0,0
237,179,13,81,205,459,1,0.5794638553915269,0.3975619172401817,0.23870654748533654,0.7613657935428721,24.0,0,0,0
238,179,13,140,205,459,0,0.5918371574345858,0.41437428458048065,0.13955423402009814,0.7693000302886909,32.0,0,0,0
239,179,14,349,205,212,0,0.7267126229502097,0.7287107389715627,0.4452307880282858,0.7247145069288567,64.0,0,0,0
240,179,15,180,112,212,1,0.5,0.30164067129655536,0.06771026245210837,0.6983593287034446,17.0,0,1,0
241,179,15,313,205,25,0,0.6402134744771522,0.5781504677032598,0.20905539320903785,0.7022764812510446,33.0,0,0,0
242,179,19,10,205,224,1,0.5,1.0,0.543270647298163,0.0,3.0,0,1,0
243,179,12,285,205,212,0,0.5,0.20552789578659741,0.027443137473926564,0.7944721042134026,54.0,1,1,1
244,179,12,251,205,212,0,0.5,0.36005124152143303,0.03227776022690389,0.639948758478567,48.0,1,1,1
245,179,17,213,224,32,0,0.5,0.279022321169532,0.11192349996853365,0.720977678830468,13.0,0,1,0
246,179,18,15,315,1,1,0.5,0.6096029727632838,0.19029626057248686,0.3903970272367162,3.0,1,1,1
247,9,12,344,453,471,0,0.6938847476076719,0.6896145866935967,0.41031429648898343,0.6981549085217471,34.0,0,0,0
248,9,0,99,212,453,1,0.5,0.20577960094680747,0.0038198879581629107,0.7942203990531925,23.0,1,1,1
249,9,0,209,453,79,0,0.6883607746744698,0.5577570807298543,0.3080624518183221,0.8189644686190851,75.0,0,0,0
250,9,0,15,453,312,0,0.5,0.4482886824310157,0.13705378892968956,0.5517113175689843,8.0,0,1,0
